algorithm_id,bit_rule,contamination_id,geometry_id,point_count,m1_l1_locality,m1_l2_locality,recall_8_64,miad
A2_morton,C0_uniform,D2,E2,442.0,5.52729e+06 ± 6.2e+06,0.000124339 ± 0.00015,0.69474 ± 0.164,8.81669 ± 1.68
A2_morton,C0_uniform,D2,E5,294.0,710.112 ± 308,3.21592e-06 ± 5.38e-07,0.749405 ± 0.0101,0.658877 ± 0.0315
A2_morton,C0_uniform,D2,E5,442.0,1051.64 ± 355,6.11663e-07 ± 2.48e-07,0.761256 ± 0.00878,0.575621 ± 0.0193
A2_morton,C0_uniform,D2,E6,294.0,1524.78 ± 662,6.84299e-06 ± 2.84e-06,0.709864 ± 0.00913,0.964811 ± 0.0481
A2_morton,C0_uniform,D2,E6,442.0,2292.45 ± 776,3.08715e-06 ± 4.37e-07,0.722907 ± 0.00745,0.847191 ± 0.0339
A2_morton,C0_uniform,D2,E7,294.0,750.507 ± 89.7,1.83196e-05 ± 4.32e-06,0.745238 ± 0.0134,0.84063 ± 0.0604
A2_morton,C0_uniform,D2,E7,442.0,727.64 ± 185,2.51198e-06 ± 8.51e-07,0.747398 ± 0.00681,0.696902 ± 0.0275
A2_morton,C0_uniform,D2,E8,294.0,22511 ± 1.06e+04,1.60969e-05 ± 2.06e-05,0.758418 ± 0.0278,2.13895 ± 0.131
A2_morton,C0_uniform,D2,E8,442.0,32681.8 ± 1.04e+04,7.03551e-06 ± 6.28e-06,0.73371 ± 0.0173,1.94009 ± 0.074
A2_morton,C0_uniform,D3,E0,320.0,27098.8 ± 6.36e+03,2.51154e-05 ± 1.02e-05,0.722187 ± 0.0131,2.51062 ± 0.185
A2_morton,C0_uniform,D3,E0,480.0,30021.5 ± 1.24e+04,8.89059e-06 ± 3.89e-06,0.715052 ± 0.0161,2.22219 ± 0.111
A2_morton,C0_uniform,D3,E1,320.0,580240 ± 7.82e+05,0.000255712 ± 0.000289,0.719531 ± 0.113,6.21164 ± 1.12
A2_morton,C0_uniform,D3,E1,480.0,466671 ± 2.62e+05,8.51838e-05 ± 6.65e-05,0.687969 ± 0.105,5.63144 ± 0.794
A2_morton,C0_uniform,D3,E2,320.0,4.41562e+06 ± 6.38e+06,0.000551588 ± 0.000596,0.728594 ± 0.171,11.1143 ± 2.36
A2_morton,C0_uniform,D3,E2,480.0,3.53241e+06 ± 2.19e+06,0.000177659 ± 9.4e-05,0.68599 ± 0.209,10.2832 ± 1.95
A2_morton,C0_uniform,D3,E5,320.0,1123.13 ± 293,2.72027e-06 ± 6.74e-07,0.726953 ± 0.0159,0.77142 ± 0.0219
A2_morton,C0_uniform,D3,E5,480.0,1162.84 ± 377,4.12259e-07 ± 1.41e-07,0.748646 ± 0.00548,0.659051 ± 0.0278
A2_morton,C0_uniform,D3,E6,320.0,2423.54 ± 635,6.66148e-06 ± 3.25e-06,0.682344 ± 0.0119,1.10617 ± 0.0358
A2_morton,C0_uniform,D3,E6,480.0,2537.68 ± 819,2.96143e-06 ± 5.75e-07,0.712031 ± 0.0185,0.939567 ± 0.0388
A2_morton,C0_uniform,D3,E7,320.0,754.215 ± 186,1.02817e-05 ± 3.1e-06,0.726016 ± 0.0259,0.91505 ± 0.0319
A2_morton,C0_uniform,D3,E7,480.0,790.447 ± 148,2.38009e-06 ± 8.76e-07,0.750208 ± 0.00547,0.77601 ± 0.0339
A2_morton,C0_uniform,D3,E8,320.0,31797.7 ± 9.82e+03,1.46264e-05 ± 1.57e-05,0.750703 ± 0.0151,2.4862 ± 0.0704
A2_morton,C0_uniform,D3,E8,480.0,35919.1 ± 1.56e+04,6.62579e-06 ± 6e-06,0.73974 ± 0.0108,2.22414 ± 0.12
A2_morton,C0_uniform,D4,E0,320.0,29077 ± 8.09e+03,4.42824e-06 ± 7.42e-06,0.809141 ± 0.0141,0.801829 ± 0.03
A2_morton,C0_uniform,D4,E0,480.0,32377.6 ± 7.06e+03,2.84762e-06 ± 3.99e-06,0.75901 ± 0.0157,0.699834 ± 0.013
A2_morton,C0_uniform,D4,E1,320.0,704360 ± 1.78e+05,3.63509e-05 ± 3.51e-05,0.805156 ± 0.11,1.69186 ± 0.346
A2_morton,C0_uniform,D4,E1,480.0,942135 ± 3.96e+05,2.85324e-05 ± 2.81e-05,0.753229 ± 0.0867,1.47327 ± 0.228
A2_morton,C0_uniform,D4,E2,320.0,5.25944e+06 ± 1.55e+06,0.000159149 ± 0.00024,0.802344 ± 0.177,2.68214 ± 0.881
A2_morton,C0_uniform,D4,E2,480.0,7.38927e+06 ± 4.03e+06,0.000106794 ± 0.000136,0.753906 ± 0.181,2.30402 ± 0.627
A2_morton,C0_uniform,D4,E5,320.0,648.786 ± 10.2,6.97547e-08 ± 7.4e-08,0.804609 ± 0.0138,0.236335 ± 0.00356
A2_morton,C0_uniform,D4,E5,480.0,644.465 ± 4.94,3.08028e-08 ± 2.94e-08,0.779167 ± 0.00844,0.190038 ± 0.00338
A2_morton,C0_uniform,D4,E6,320.0,1564.43 ± 9.56,1.10158e-07 ± 1.03e-07,0.77 ± 0.0156,0.389832 ± 0.00154
A2_morton,C0_uniform,D4,E6,480.0,1583.29 ± 9.64,5.36828e-08 ± 5.54e-08,0.747135 ± 0.0118,0.327911 ± 0.00127
A2_morton,C0_uniform,D4,E7,320.0,2071.78 ± 27.4,5.51602e-08 ± 3.71e-08,0.861016 ± 0.00331,0.355395 ± 0.00244
A2_morton,C0_uniform,D4,E7,480.0,2071.78 ± 27.4,4.15886e-08 ± 3.37e-08,0.804896 ± 0.00442,0.290365 ± 0.00137
A2_morton,C0_uniform,D4,E8,320.0,31447.2 ± 2.74e+03,3.67798e-06 ± 4.12e-06,0.801719 ± 0.0133,0.725523 ± 0.0175
A2_morton,C0_uniform,D4,E8,480.0,34741.1 ± 8.46e+03,3.05901e-06 ± 3.85e-06,0.762604 ± 0.0107,0.629595 ± 0.0211
A2_morton,C1_monotone_half,D0,E0,256.0,107.714 ± 33.7,8.61271e-05 ± 3.61e-05,0.765527 ± 0.0185,1.63379 ± 0.0801
A2_morton,C1_monotone_half,D0,E0,384.0,104.635 ± 24.1,2.22775e-05 ± 2.6e-05,0.644727 ± 0.0189,1.60134 ± 0.0538
A2_morton,C1_monotone_half,D0,E1,256.0,194.762 ± 141,0.000708609 ± 0.000572,0.993359 ± 0.00603,1.89154 ± 0.181
A2_morton,C1_monotone_half,D0,E1,384.0,178.267 ± 133,0.000316873 ± 0.000222,0.969076 ± 0.0232,1.84011 ± 0.126
A2_morton,C1_monotone_half,D0,E2,256.0,605.314 ± 181,0.00145045 ± 0.00146,0.999805 ± 0.000542,1.90744 ± 0.178
A2_morton,C1_monotone_half,D0,E2,384.0,581.292 ± 315,0.000622348 ± 0.000226,0.997331 ± 0.00432,1.87722 ± 0.155
A2_morton,C1_monotone_half,D0,E5,256.0,6.8558 ± 0.00651,2.21955e-05 ± 1.17e-06,0.979883 ± 0.00124,0.953894 ± 3.88e-05
A2_morton,C1_monotone_half,D0,E5,384.0,6.85703 ± 0.00215,8.55105e-06 ± 2.23e-06,0.938867 ± 0.00188,0.805086 ± 0.000151
A2_morton,C1_monotone_half,D0,E6,256.0,14.9246 ± 0,7.55818e-05 ± 8.22e-06,0.953418 ± 0.00323,0.851364 ± 0.00306
A2_morton,C1_monotone_half,D0,E6,384.0,16.0264 ± 0,3.45352e-05 ± 1.03e-05,0.870768 ± 0.00204,0.865017 ± 0.000975
A2_morton,C1_monotone_half,D0,E7,256.0,1.00018 ± 0,0.000101287 ± 9.88e-06,0.999805 ± 0.000332,0.817462 ± 0.02
A2_morton,C1_monotone_half,D0,E7,384.0,1.00018 ± 0,4.57635e-05 ± 8.35e-06,0.995833 ± 0.000338,0.763287 ± 0.0225
A2_morton,C1_monotone_half,D0,E8,256.0,88.2691 ± 61,2.04033e-05 ± 1.31e-05,0.814746 ± 0.0332,1.30262 ± 0.0964
A2_morton,C1_monotone_half,D0,E8,384.0,141.242 ± 110,8.84303e-06 ± 1.01e-05,0.705794 ± 0.019,1.29572 ± 0.154
A2_morton,C1_monotone_half,D1,E0,269.0,13123.5 ± 3.54e+03,9.21964e-05 ± 7.65e-05,0.74619 ± 0.0208,2.18636 ± 0.079
A2_morton,C1_monotone_half,D1,E0,403.0,21250.6 ± 8.3e+03,2.21648e-05 ± 1.7e-05,0.620782 ± 0.0242,2.1868 ± 0.0739
A2_morton,C1_monotone_half,D1,E1,269.0,195576 ± 1.85e+05,0.000570104 ± 0.000234,0.986896 ± 0.0136,3.16437 ± 0.701
A2_morton,C1_monotone_half,D1,E1,403.0,235302 ± 2.19e+05,0.00024667 ± 0.000201,0.95335 ± 0.0322,3.19839 ± 0.773
A2_morton,C1_monotone_half,D1,E2,269.0,1.29086e+06 ± 1.43e+06,0.00121398 ± 0.000972,0.995167 ± 0.00607,4.38662 ± 1.39
A2_morton,C1_monotone_half,D1,E2,403.0,1.7076e+06 ± 1.8e+06,0.000719481 ± 0.000359,0.986414 ± 0.0161,4.52245 ± 1.61
A2_morton,C1_monotone_half,D1,E5,269.0,518.282 ± 292,2.0654e-05 ± 6.83e-06,0.973699 ± 0.00429,0.796429 ± 0.0943
A2_morton,C1_monotone_half,D1,E5,403.0,513.028 ± 240,5.12905e-06 ± 2.21e-06,0.949628 ± 0.0197,0.669431 ± 0.0897
A2_morton,C1_monotone_half,D1,E6,269.0,1111.57 ± 614,5.10614e-05 ± 1.22e-05,0.935502 ± 0.0018,0.90423 ± 0.0704
A2_morton,C1_monotone_half,D1,E6,403.0,1116.94 ± 516,2.66718e-05 ± 1.41e-05,0.858251 ± 0.00976,0.816913 ± 0.076
A2_morton,C1_monotone_half,D1,E7,269.0,162.468 ± 53,0.000125851 ± 5.3e-05,0.998885 ± 0.00145,0.804111 ± 0.00638
A2_morton,C1_monotone_half,D1,E7,403.0,156.573 ± 61.6,2.58521e-05 ± 1.01e-05,0.99206 ± 0.00394,0.728215 ± 0.0194
A2_morton,C1_monotone_half,D1,E8,269.0,14339.2 ± 1.12e+04,1.16846e-05 ± 1.12e-05,0.795911 ± 0.0345,1.88821 ± 0.197
A2_morton,C1_monotone_half,D1,E8,403.0,20016.5 ± 9.96e+03,6.95892e-06 ± 8.16e-06,0.698635 ± 0.0296,1.85093 ± 0.119
A2_morton,C1_monotone_half,D2,E0,294.0,23616.8 ± 9.59e+03,7.58669e-05 ± 5.22e-05,0.747874 ± 0.0334,3.34833 ± 0.286
A2_morton,C1_monotone_half,D2,E0,442.0,23442.5 ± 6.53e+03,2.8203e-05 ± 3.42e-05,0.638971 ± 0.0255,3.44153 ± 0.115
A2_morton,C1_monotone_half,D2,E1,294.0,213749 ± 1.77e+05,0.000666691 ± 0.000614,0.977976 ± 0.0208,5.42781 ± 1.49
A2_morton,C1_monotone_half,D2,E1,442.0,293010 ± 2.01e+05,0.000213075 ± 0.000141,0.949943 ± 0.0288,5.79618 ± 1.88
A2_morton,C1_monotone_half,D2,E2,294.0,1.34269e+06 ± 1.41e+06,0.0012863 ± 0.000773,0.988946 ± 0.0128,8.36982 ± 3.46
A2_morton,C1_monotone_half,D2,E2,442.0,2.04876e+06 ± 1.76e+06,0.000515755 ± 0.000458,0.982127 ± 0.0162,9.43596 ± 4.53
A2_morton,C1_monotone_half,D2,E5,294.0,645.693 ± 224,1.89535e-05 ± 1.1e-05,0.953571 ± 0.012,0.991884 ± 0.0807
A2_morton,C1_monotone_half,D2,E5,442.0,755.63 ± 132,5.24773e-06 ± 2.21e-06,0.927262 ± 0.0103,1.00929 ± 0.0613
A2_morton,C1_monotone_half,D2,E6,294.0,1385.36 ± 491,3.68874e-05 ± 1.94e-05,0.919048 ± 0.00732,1.18421 ± 0.0884
A2_morton,C1_monotone_half,D2,E6,442.0,1632.49 ± 279,2.27924e-05 ± 9.14e-06,0.852941 ± 0.0177,1.20895 ± 0.0718
A2_morton,C1_monotone_half,D2,E7,294.0,162.514 ± 3.72,0.000144955 ± 8.95e-05,0.997534 ± 0.0026,0.983795 ± 0.0489
A2_morton,C1_monotone_half,D2,E7,442.0,193.878 ± 36.5,1.94099e-05 ± 8.14e-06,0.989706 ± 0.00504,0.924487 ± 0.0185
A2_morton,C1_monotone_half,D2,E8,294.0,22194.1 ± 6.3e+03,1.63675e-05 ± 1.47e-05,0.795833 ± 0.0279,3.16575 ± 0.357
A2_morton,C1_monotone_half,D2,E8,442.0,28066.2 ± 6.66e+03,1.12041e-05 ± 1.02e-05,0.7125 ± 0.0236,3.24232 ± 0.228
A2_morton,C1_monotone_half,D3,E0,320.0,25276.3 ± 1.06e+04,6.26438e-05 ± 2.57e-05,0.759062 ± 0.0355,4.38274 ± 0.464
A2_morton,C1_monotone_half,D3,E0,480.0,31719.8 ± 1.14e+04,2.20895e-05 ± 2.69e-05,0.661302 ± 0.0222,4.47868 ± 0.166
A2_morton,C1_monotone_half,D3,E1,320.0,237329 ± 1.71e+05,0.000628811 ± 0.000659,0.974219 ± 0.0229,7.35044 ± 2.21
A2_morton,C1_monotone_half,D3,E1,480.0,305569 ± 2.01e+05,0.000275423 ± 4.27e-05,0.947448 ± 0.0301,7.74571 ± 2.49
A2_morton,C1_monotone_half,D3,E2,320.0,1.46373e+06 ± 1.37e+06,0.00127431 ± 0.00079,0.985469 ± 0.0155,11.7748 ± 5.21
A2_morton,C1_monotone_half,D3,E2,480.0,2.12717e+06 ± 1.74e+06,0.000586898 ± 0.000346,0.977344 ± 0.0239,12.9389 ± 6.4
A2_morton,C1_monotone_half,D3,E5,320.0,754.229 ± 133,1.66256e-05 ± 1.09e-05,0.948125 ± 0.021,1.30695 ± 0.117
A2_morton,C1_monotone_half,D3,E5,480.0,721.803 ± 183,4.29803e-06 ± 2.08e-06,0.920729 ± 0.0146,1.21219 ± 0.107
A2_morton,C1_monotone_half,D3,E6,320.0,1609.03 ± 272,3.89016e-05 ± 1.25e-05,0.916328 ± 0.0136,1.54857 ± 0.129
A2_morton,C1_monotone_half,D3,E6,480.0,1669.3 ± 341,2.34323e-05 ± 5.85e-06,0.839219 ± 0.0206,1.50205 ± 0.113
A2_morton,C1_monotone_half,D3,E7,320.0,182.588 ± 45.1,0.000162115 ± 8.66e-05,0.994687 ± 0.0044,1.12937 ± 0.0288
A2_morton,C1_monotone_half,D3,E7,480.0,192.996 ± 65.5,2.5248e-05 ± 9.93e-06,0.985677 ± 0.00724,1.08328 ± 0.0255
A2_morton,C1_monotone_half,D3,E8,320.0,26284.1 ± 8.56e+03,1.52845e-05 ± 1.63e-05,0.793828 ± 0.0215,4.13152 ± 0.463
A2_morton,C1_monotone_half,D3,E8,480.0,30847.3 ± 5.2e+03,9.03335e-06 ± 8.55e-06,0.723594 ± 0.0172,4.16299 ± 0.345
A2_morton,C1_monotone_half,D4,E0,320.0,30352.5 ± 5.49e+03,7.15798e-06 ± 6.23e-06,0.812031 ± 0.0159,1.46165 ± 0.0439
A2_morton,C1_monotone_half,D4,E0,480.0,33709.1 ± 5.02e+03,2.63737e-06 ± 1.88e-06,0.71224 ± 0.0173,1.38461 ± 0.044
A2_morton,C1_monotone_half,D4,E1,320.0,624006 ± 1.1e+05,0.000150823 ± 0.000241,0.994297 ± 0.00536,1.86205 ± 0.165
A2_morton,C1_monotone_half,D4,E1,480.0,816906 ± 3.57e+05,6.37732e-05 ± 5.53e-05,0.97474 ± 0.0188,1.75898 ± 0.159
A2_morton,C1_monotone_half,D4,E2,320.0,4.41081e+06 ± 8.85e+05,0.000685985 ± 0.000824,0.999766 ± 0.000651,2.20968 ± 0.212
A2_morton,C1_monotone_half,D4,E2,480.0,6.14389e+06 ± 3.18e+06,0.000390704 ± 0.000395,0.997344 ± 0.00494,2.04714 ± 0.283
A2_morton,C1_monotone_half,D4,E5,320.0,892.718 ± 29.3,8.5293e-08 ± 6.68e-08,0.987109 ± 0.00573,0.77597 ± 0.103
A2_morton,C1_monotone_half,D4,E5,480.0,880.583 ± 15.7,4.9318e-08 ± 2.76e-08,0.950417 ± 0.00195,0.675941 ± 0.00455
A2_morton,C1_monotone_half,D4,E6,320.0,1674.96 ± 27.9,1.24247e-07 ± 9.05e-08,0.961016 ± 0.000719,0.745845 ± 0.00704
A2_morton,C1_monotone_half,D4,E6,480.0,1692.44 ± 29.5,9.04358e-08 ± 5.32e-08,0.8975 ± 0.00189,0.745759 ± 0.00854
A2_morton,C1_monotone_half,D4,E7,320.0,2034.73 ± 5.49,2.39742e-07 ± 2.92e-07,0.999609 ± 0,0.702655 ± 0.00971
A2_morton,C1_monotone_half,D4,E7,480.0,2035.64 ± 4.94,1.54743e-07 ± 2.67e-07,0.996563 ± 0.000354,0.640343 ± 0.0151
A2_morton,C1_monotone_half,D4,E8,320.0,30499.1 ± 3.6e+03,5.70934e-06 ± 6.27e-06,0.852812 ± 0.0286,1.21451 ± 0.0893
A2_morton,C1_monotone_half,D4,E8,480.0,37140.9 ± 7.68e+03,1.85857e-06 ± 1.1e-06,0.764062 ± 0.0159,1.14957 ± 0.108
A2_morton,C2_occupancy_floor1,D0,E0,256.0,167.183 ± 88.5,4.90144e-05 ± 1.96e-05,0.763574 ± 0.0136,0.828915 ± 0.0164
A2_morton,C2_occupancy_floor1,D0,E0,384.0,171.83 ± 41.1,1.54175e-05 ± 7.27e-06,0.73431 ± 0.0236,0.760622 ± 0.0494
A2_morton,C2_occupancy_floor1,D0,E1,256.0,303.13 ± 190,0.000339459 ± 8.1e-05,0.866309 ± 0.0918,1.38445 ± 0.0724
A2_morton,C2_occupancy_floor1,D0,E1,384.0,401.193 ± 366,0.000105168 ± 0.000102,0.787044 ± 0.057,1.2535 ± 0.0626
A2_morton,C2_occupancy_floor1,D0,E2,256.0,1634.58 ± 1.23e+03,0.000600828 ± 0.000534,0.926465 ± 0.0737,1.80797 ± 0.172
A2_morton,C2_occupancy_floor1,D0,E2,384.0,2166.22 ± 2.93e+03,0.000345848 ± 0.000265,0.877669 ± 0.0895,1.687 ± 0.275
A2_morton,C2_occupancy_floor1,D0,E5,256.0,5.74217 ± 0.307,2.70566e-06 ± 4.72e-07,0.896289 ± 0.00185,0.207541 ± 0.00198
A2_morton,C2_occupancy_floor1,D0,E5,384.0,5.46798 ± 0.317,9.7979e-07 ± 8.75e-08,0.847396 ± 0.000922,0.170947 ± 0.00184
A2_morton,C2_occupancy_floor1,D0,E6,256.0,14.9685 ± 0,6.29428e-06 ± 0,0.84541 ± 0.00146,0.307212 ± 0.000549
A2_morton,C2_occupancy_floor1,D0,E6,384.0,14.9685 ± 0,2.98927e-06 ± 1.45e-06,0.832096 ± 0.000527,0.260641 ± 0.000318
A2_morton,C2_occupancy_floor1,D0,E7,256.0,2.57721 ± 0,1.67186e-05 ± 9.34e-06,0.871191 ± 0.00272,0.336487 ± 0.00085
A2_morton,C2_occupancy_floor1,D0,E7,384.0,1.32517 ± 0,8.06097e-06 ± 2.65e-07,0.764779 ± 0.000973,0.295351 ± 0.00144
A2_morton,C2_occupancy_floor1,D0,E8,256.0,227.988 ± 88.7,8.67305e-06 ± 3.87e-06,0.759668 ± 0.0186,0.728238 ± 0.0275
A2_morton,C2_occupancy_floor1,D0,E8,384.0,172.282 ± 74.1,7.42475e-06 ± 4.83e-06,0.754102 ± 0.025,0.638197 ± 0.0287
A2_morton,C2_occupancy_floor1,D1,E0,269.0,9413.36 ± 5.26e+03,4.97271e-05 ± 2.71e-05,0.795167 ± 0.0407,1.91338 ± 0.0428
A2_morton,C2_occupancy_floor1,D1,E0,403.0,10919.6 ± 4.3e+03,1.61112e-05 ± 7.95e-06,0.769541 ± 0.037,1.76856 ± 0.0912
A2_morton,C2_occupancy_floor1,D1,E1,269.0,134716 ± 6.32e+04,0.000268082 ± 0.000109,0.805948 ± 0.0491,3.31647 ± 0.541
A2_morton,C2_occupancy_floor1,D1,E1,403.0,296699 ± 2.19e+05,9.11952e-05 ± 5.3e-05,0.757816 ± 0.0336,3.45022 ± 0.921
A2_morton,C2_occupancy_floor1,D1,E2,269.0,858911 ± 4.03e+05,0.000390662 ± 0.000218,0.85697 ± 0.106,5.23039 ± 0.806
A2_morton,C2_occupancy_floor1,D1,E2,403.0,1.34389e+06 ± 1.3e+06,0.000427839 ± 0.00029,0.82866 ± 0.0424,5.1225 ± 1.92
A2_morton,C2_occupancy_floor1,D1,E5,269.0,410.186 ± 376,3.17287e-06 ± 4.85e-07,0.831877 ± 0.0314,0.428899 ± 0.0194
A2_morton,C2_occupancy_floor1,D1,E5,403.0,699.691 ± 291,6.31585e-07 ± 2.39e-07,0.812221 ± 0.0158,0.377894 ± 0.0174
A2_morton,C2_occupancy_floor1,D1,E6,269.0,935.234 ± 753,7.87925e-06 ± 4.9e-06,0.772584 ± 0.0191,0.558653 ± 0.0295
A2_morton,C2_occupancy_floor1,D1,E6,403.0,1490.28 ± 633,2.5838e-06 ± 5.02e-07,0.768362 ± 0.0173,0.483628 ± 0.0349
A2_morton,C2_occupancy_floor1,D1,E7,269.0,239.157 ± 88.7,1.58613e-05 ± 7.95e-06,0.80539 ± 0.0278,0.550077 ± 0.145
A2_morton,C2_occupancy_floor1,D1,E7,403.0,209.713 ± 21.4,3.28474e-06 ± 7.74e-07,0.801551 ± 0.0115,0.447443 ± 0.0257
A2_morton,C2_occupancy_floor1,D1,E8,269.0,13585.1 ± 1.23e+04,1.51877e-05 ± 2.2e-05,0.810595 ± 0.0239,1.71103 ± 0.213
A2_morton,C2_occupancy_floor1,D1,E8,403.0,19846.1 ± 1.4e+04,6.7577e-06 ± 8.7e-06,0.79361 ± 0.0234,1.59538 ± 0.208
A2_morton,C2_occupancy_floor1,D2,E0,294.0,16434.2 ± 6.77e+03,2.80847e-05 ± 1.81e-05,0.767432 ± 0.0149,2.48728 ± 0.174
A2_morton,C2_occupancy_floor1,D2,E0,442.0,27119.7 ± 6.39e+03,1.23787e-05 ± 3.74e-06,0.786652 ± 0.0139,2.243 ± 0.0817
A2_morton,C2_occupancy_floor1,D2,E1,294.0,317916 ± 4.47e+05,0.000168398 ± 0.00017,0.79966 ± 0.0731,4.81382 ± 0.94
A2_morton,C2_occupancy_floor1,D2,E1,442.0,488266 ± 5.82e+05,9.25231e-05 ± 8.21e-05,0.778846 ± 0.0506,4.68007 ± 0.93
A2_morton,C2_occupancy_floor1,D2,E2,294.0,2.22857e+06 ± 3.43e+06,0.00035733 ± 0.000325,0.821003 ± 0.104,7.73547 ± 1.86
A2_morton,C2_occupancy_floor1,D2,E2,442.0,2.32831e+06 ± 2.52e+06,0.000164319 ± 0.000201,0.828903 ± 0.0657,7.40291 ± 2.68
A2_morton,C2_occupancy_floor1,D2,E5,294.0,669.25 ± 241,3.25973e-06 ± 1.04e-06,0.813605 ± 0.0101,0.554488 ± 0.0223
A2_morton,C2_occupancy_floor1,D2,E5,442.0,693.026 ± 241,6.69887e-07 ± 4.42e-07,0.813518 ± 0.0128,0.490003 ± 0.0118
A2_morton,C2_occupancy_floor1,D2,E6,294.0,1415.1 ± 508,7.04285e-06 ± 3.55e-06,0.791497 ± 0.0174,0.711621 ± 0.036
A2_morton,C2_occupancy_floor1,D2,E6,442.0,1485.27 ± 509,2.30753e-06 ± 4.78e-07,0.763179 ± 0.00501,0.601266 ± 0.0178
A2_morton,C2_occupancy_floor1,D2,E7,294.0,273.177 ± 85.9,2.04111e-05 ± 4.16e-06,0.82483 ± 0.0207,0.654556 ± 0.0267
A2_morton,C2_occupancy_floor1,D2,E7,442.0,226.007 ± 59.8,2.42747e-06 ± 8.2e-07,0.809389 ± 0.00329,0.586631 ± 0.00525
A2_morton,C2_occupancy_floor1,D2,E8,294.0,21501.8 ± 7.84e+03,1.55266e-05 ± 1.84e-05,0.777466 ± 0.0489,2.40498 ± 0.258
A2_morton,C2_occupancy_floor1,D2,E8,442.0,25810.9 ± 1.05e+04,6.67727e-06 ± 6.79e-06,0.764536 ± 0.0257,2.07888 ± 0.164
A2_morton,C2_occupancy_floor1,D3,E0,320.0,25042 ± 5.26e+03,2.18243e-05 ± 8.95e-06,0.770937 ± 0.0119,2.72106 ± 0.139
A2_morton,C2_occupancy_floor1,D3,E0,480.0,31079.5 ± 7.98e+03,9.37595e-06 ± 4.93e-06,0.764479 ± 0.0325,2.5197 ± 0.0835
A2_morton,C2_occupancy_floor1,D3,E1,320.0,424784 ± 6.2e+05,0.000148411 ± 0.000116,0.814922 ± 0.0454,5.62285 ± 0.77
A2_morton,C2_occupancy_floor1,D3,E1,480.0,520801 ± 6.03e+05,9.89095e-05 ± 4.13e-05,0.785312 ± 0.0494,5.48566 ± 1.17
A2_morton,C2_occupancy_floor1,D3,E2,320.0,1.56476e+06 ± 1.54e+06,0.000588818 ± 0.000522,0.858437 ± 0.0754,8.92562 ± 2.23
A2_morton,C2_occupancy_floor1,D3,E2,480.0,2.36822e+06 ± 2.47e+06,0.000279082 ± 0.000169,0.834479 ± 0.0554,8.90069 ± 3.36
A2_morton,C2_occupancy_floor1,D3,E5,320.0,636.909 ± 241,2.94606e-06 ± 1.67e-06,0.822578 ± 0.0133,0.620098 ± 0.019
A2_morton,C2_occupancy_floor1,D3,E5,480.0,794.767 ± 84.9,5.85923e-07 ± 3.48e-07,0.82125 ± 0.0215,0.542994 ± 0.017
A2_morton,C2_occupancy_floor1,D3,E6,320.0,1344.37 ± 501,5.25376e-06 ± 2.21e-06,0.810781 ± 0.0262,0.776473 ± 0.024
A2_morton,C2_occupancy_floor1,D3,E6,480.0,1696.62 ± 176,2.59511e-06 ± 3.87e-07,0.770677 ± 0.00887,0.666607 ± 0.0209
A2_morton,C2_occupancy_floor1,D3,E7,320.0,213.755 ± 81.2,1.15073e-05 ± 4.01e-06,0.839844 ± 0.0129,0.757518 ± 0.0147
A2_morton,C2_occupancy_floor1,D3,E7,480.0,254.527 ± 74.3,2.44423e-06 ± 8.47e-07,0.821042 ± 0.00604,0.678472 ± 0.0153
A2_morton,C2_occupancy_floor1,D3,E8,320.0,28029.5 ± 1.12e+04,1.58253e-05 ± 1.66e-05,0.78125 ± 0.0292,2.61847 ± 0.153
A2_morton,C2_occupancy_floor1,D3,E8,480.0,31028.1 ± 1.11e+04,6.57016e-06 ± 7.02e-06,0.770938 ± 0.0178,2.34789 ± 0.296
A2_morton,C2_occupancy_floor1,D4,E0,320.0,30468.7 ± 5.55e+03,7.05119e-06 ± 6.39e-06,0.836484 ± 0.0217,1.01892 ± 0.0339
A2_morton,C2_occupancy_floor1,D4,E0,480.0,32655.6 ± 5.76e+03,2.05029e-06 ± 8.63e-07,0.803438 ± 0.0175,0.911973 ± 0.0665
A2_morton,C2_occupancy_floor1,D4,E1,320.0,665200 ± 1.08e+05,7.0268e-05 ± 7.32e-05,0.893672 ± 0.0384,1.91566 ± 0.225
A2_morton,C2_occupancy_floor1,D4,E1,480.0,902148 ± 4.53e+05,3.11686e-05 ± 3.14e-05,0.86 ± 0.0575,1.85551 ± 0.273
A2_morton,C2_occupancy_floor1,D4,E2,320.0,4.71213e+06 ± 8.67e+05,0.000395352 ± 0.000374,0.932891 ± 0.0576,2.90418 ± 0.487
A2_morton,C2_occupancy_floor1,D4,E2,480.0,6.55237e+06 ± 3.82e+06,0.000200944 ± 0.000222,0.907031 ± 0.0648,2.63863 ± 0.649
A2_morton,C2_occupancy_floor1,D4,E5,320.0,688.474 ± 12.8,1.00094e-07 ± 9.33e-08,0.88625 ± 0.00135,0.233524 ± 0.000726
A2_morton,C2_occupancy_floor1,D4,E5,480.0,686.222 ± 16.6,4.69464e-08 ± 3.9e-08,0.868021 ± 0.000622,0.212395 ± 0.00103
A2_morton,C2_occupancy_floor1,D4,E6,320.0,1559.57 ± 26.8,2.01074e-07 ± 1.96e-07,0.861172 ± 0.0019,0.385962 ± 0.000458
