runlist,algorithm_id,method,bit_rule,bit_allocator,contamination_id,contamination_mode,geometry_id,point_count,clean_point_count,seed,frame_estimator,sort_seconds_off,sort_seconds_all,sort_seconds_all_minus_off,sort_seconds_all_minus_off_percent,miad_off,miad_all,miad_all_minus_off,miad_all_minus_off_percent,m1_l1_locality_off,m1_l1_locality_all,m1_l1_locality_all_minus_off,m1_l1_locality_all_minus_off_percent,l1_locality_off,l1_locality_all,l1_locality_all_minus_off,l1_locality_all_minus_off_percent,m1_l2_locality_off,m1_l2_locality_all,m1_l2_locality_all_minus_off,m1_l2_locality_all_minus_off_percent,l2_locality_off,l2_locality_all,l2_locality_all_minus_off,l2_locality_all_minus_off_percent,recall_8_64_off,recall_8_64_all,recall_8_64_all_minus_off,recall_8_64_all_minus_off_percent,block_read_mean_off,block_read_mean_all,block_read_mean_all_minus_off,block_read_mean_all_minus_off_percent,block_read_p95_off,block_read_p95_all,block_read_p95_all_minus_off,block_read_p95_all_minus_off_percent,cache_miss_rate_off,cache_miss_rate_all,cache_miss_rate_all_minus_off,cache_miss_rate_all_minus_off_percent,kendall_tau_clean_off,kendall_tau_clean_all,kendall_tau_clean_all_minus_off,kendall_tau_clean_all_minus_off_percent,frame_angle_rad_off,frame_angle_rad_all,frame_angle_rad_all_minus_off,frame_angle_rad_all_minus_off_percent
table_3_locality,A0_input,input,C0_uniform,uniform,D0,clean,E7,384.0,384.0,3.0,none,3.3143e-05,3.2913e-05,-2.3e-07,-0.693962526024,1.99674807109,1.99674807109,0,0,69.0126474197,69.0126474197,0,0,69.0126474197,69.0126474197,0,0,1.21781484827e-06,1.21781484827e-06,0,0,1.21781484827e-06,1.21781484827e-06,0,0,0.0341796875,0.0341796875,0,0,,,,,,,,,,,,,,,,,,,,
table_3_locality,A0_input,input,C0_uniform,uniform,D0,clean,E7,384.0,384.0,4.0,none,3.2692e-05,3.3123e-05,4.31e-07,1.31836534932,1.99663180783,1.99663180783,0,0,69.0126474197,69.0126474197,0,0,69.0126474197,69.0126474197,0,0,1.21781484827e-06,1.21781484827e-06,0,0,1.21781484827e-06,1.21781484827e-06,0,0,0.0341796875,0.0341796875,0,0,,,,,,,,,,,,,,,,,,,,
table_3_locality,A0_input,input,C0_uniform,uniform,D0,clean,E8,256.0,256.0,0.0,none,2.2432e-05,2.1931e-05,-5.01e-07,-2.23341654779,2.36302503835,2.36302503835,0,0,261.772975455,261.772975455,0,0,261.772975455,261.772975455,0,0,1.83217487651e-06,1.83217487651e-06,0,0,1.83217487651e-06,1.83217487651e-06,0,0,0.2373046875,0.2373046875,0,0,,,,,,,,,,,,,,,,,,,,
table_3_locality,A0_input,input,C0_uniform,uniform,D0,clean,E8,256.0,256.0,1.0,none,2.2372e-05,2.2582e-05,2.1e-07,0.938673341677,2.26423042785,2.26423042785,0,0,211.478627165,211.478627165,0,0,211.478627165,211.478627165,0,0,9.46525877686e-07,9.46525877686e-07,0,0,9.46525877686e-07,9.46525877686e-07,0,0,0.21044921875,0.21044921875,0,0,,,,,,,,,,,,,,,,,,,,
table_3_locality,A0_input,input,C0_uniform,uniform,D0,clean,E8,256.0,256.0,2.0,none,2.2473e-05,2.2923e-05,4.5e-07,2.00240288346,2.35129923299,2.35129923299,0,0,138.581257842,138.581257842,0,0,138.581257842,138.581257842,0,0,5.1025791386e-08,5.1025791386e-08,0,0,5.1025791386e-08,5.1025791386e-08,0,0,0.2353515625,0.2353515625,0,0,,,,,,,,,,,,,,,,,,,,
table_3_locality,A0_input,input,C0_uniform,uniform,D0,clean,E8,256.0,256.0,3.0,none,2.2623e-05,2.8444e-05,5.821e-06,25.7304513106,2.34485324471,2.34485324471,0,0,192.897222073,192.897222073,0,0,192.897222073,192.897222073,0,0,6.68644706671e-07,6.68644706671e-07,0,0,6.68644706671e-07,6.68644706671e-07,0,0,0.23681640625,0.23681640625,0,0,,,,,,,,,,,,,,,,,,,,
table_3_locality,A0_input,input,C0_uniform,uniform,D0,clean,E8,256.0,256.0,4.0,none,2.2713e-05,2.2192e-05,-5.21e-07,-2.29384053185,2.46265300989,2.46265300989,0,0,254.633476449,254.633476449,0,0,254.633476449,254.633476449,0,0,4.42880594787e-07,4.42880594787e-07,0,0,4.42880594787e-07,4.42880594787e-07,0,0,0.24267578125,0.24267578125,0,0,,,,,,,,,,,,,,,,,,,,
table_3_locality,A0_input,input,C0_uniform,uniform,D0,clean,E8,384.0,384.0,0.0,none,3.3002e-05,3.2842e-05,-1.6e-07,-0.484819101873,2.38267431943,2.38267431943,0,0,261.772975455,261.772975455,0,0,261.772975455,261.772975455,0,0,3.51109255316e-07,3.51109255316e-07,0,0,3.51109255316e-07,3.51109255316e-07,0,0,0.157552083333,0.157552083333,0,0,,,,,,,,,,,,,,,,,,,,
table_3_locality,A0_input,input,C0_uniform,uniform,D0,clean,E8,384.0,384.0,1.0,none,3.5136e-05,5.3482e-05,1.8346e-05,52.2142531876,2.3934866814,2.3934866814,0,0,211.478627165,211.478627165,0,0,211.478627165,211.478627165,0,0,9.46525877686e-07,9.46525877686e-07,0,0,9.46525877686e-07,9.46525877686e-07,0,0,0.147786458333,0.147786458333,0,0,,,,,,,,,,,,,,,,,,,,
table_3_locality,A0_input,input,C0_uniform,uniform,D0,clean,E8,384.0,384.0,2.0,none,3.2832e-05,3.3182e-05,3.5e-07,1.0660331384,2.38662641951,2.38662641951,0,0,169.294602809,169.294602809,0,0,169.294602809,169.294602809,0,0,5.1025791386e-08,5.1025791386e-08,0,0,5.1025791386e-08,5.1025791386e-08,0,0,0.153971354167,0.153971354167,0,0,,,,,,,,,,,,,,,,,,,,
table_3_locality,A0_input,input,C0_uniform,uniform,D0,clean,E8,384.0,384.0,3.0,none,3.2972e-05,3.3514e-05,5.42e-07,1.64381899794,2.39359603656,2.39359603656,0,0,192.897222073,192.897222073,0,0,192.897222073,192.897222073,0,0,3.1499008642e-08,3.1499008642e-08,0,0,3.1499008642e-08,3.1499008642e-08,0,0,0.166666666667,0.166666666667,0,0,,,,,,,,,,,,,,,,,,,,
table_3_locality,A0_input,input,C0_uniform,uniform,D0,clean,E8,384.0,384.0,4.0,none,3.3423e-05,3.155e-05,-1.873e-06,-5.60392544056,2.46783799008,2.46783799008,0,0,254.633476449,254.633476449,0,0,254.633476449,254.633476449,0,0,4.42880594787e-07,4.42880594787e-07,0,0,4.42880594787e-07,4.42880594787e-07,0,0,0.160481770833,0.160481770833,0,0,,,,,,,,,,,,,,,,,,,,
table_3_locality,A0_input,input,C0_uniform,uniform,D1,uniform_bbox,E0,269.0,256.0,0.0,none,2.3574e-05,3.8213e-05,1.4639e-05,62.0980741495,3.33514941004,3.33514941004,0,0,33023.8769511,33023.8769511,0,0,33023.8769511,33023.8769511,0,0,3.64574374398e-06,3.64574374398e-06,0,0,3.64574374398e-06,3.64574374398e-06,0,0,0.229089219331,0.229089219331,0,0,,,,,,,,,,,,,,,,,,,,
table_3_locality,A0_input,input,C0_uniform,uniform,D1,uniform_bbox,E0,269.0,256.0,1.0,none,2.3815e-05,2.3565e-05,-2.5e-07,-1.04975855553,3.05098387034,3.05098387034,0,0,41132.4413589,41132.4413589,0,0,41132.4413589,41132.4413589,0,0,1.33165368547e-06,1.33165368547e-06,0,0,1.33165368547e-06,1.33165368547e-06,0,0,0.248141263941,0.248141263941,0,0,,,,,,,,,,,,,,,,,,,,
table_3_locality,A0_input,input,C0_uniform,uniform,D1,uniform_bbox,E0,269.0,256.0,2.0,none,2.9616e-05,2.3174e-05,-6.442e-06,-21.7517558077,3.11243978091,3.11243978091,0,0,36951.7637244,36951.7637244,0,0,36951.7637244,36951.7637244,0,0,2.31703522945e-06,2.31703522945e-06,0,0,2.31703522945e-06,2.31703522945e-06,0,0,0.241171003717,0.241171003717,0,0,,,,,,,,,,,,,,,,,,,,
table_3_locality,A0_input,input,C0_uniform,uniform,D1,uniform_bbox,E0,269.0,256.0,3.0,none,2.3174e-05,2.3785e-05,6.11e-07,2.63657547251,2.95571898331,2.95571898331,0,0,30625.9221015,30625.9221015,0,0,30625.9221015,30625.9221015,0,0,2.54248797403e-06,2.54248797403e-06,0,0,2.54248797403e-06,2.54248797403e-06,0,0,0.252323420074,0.252323420074,0,0,,,,,,,,,,,,,,,,,,,,
table_3_locality,A0_input,input,C0_uniform,uniform,D1,uniform_bbox,E0,269.0,256.0,4.0,none,2.3374e-05,2.2482e-05,-8.92e-07,-3.8162060409,2.96637331002,2.96637331002,0,0,46440.6420366,46440.6420366,0,0,46440.6420366,46440.6420366,0,0,3.48526027299e-06,3.48526027299e-06,0,0,3.48526027299e-06,3.48526027299e-06,0,0,0.237918215613,0.237918215613,0,0,,,,,,,,,,,,,,,,,,,,
table_3_locality,A0_input,input,C0_uniform,uniform,D1,uniform_bbox,E0,403.0,384.0,0.0,none,3.4545e-05,3.4365e-05,-1.8e-07,-0.521059487625,3.23322313741,3.23322313741,0,0,42638.8304523,42638.8304523,0,0,42638.8304523,42638.8304523,0,0,7.05777773578e-07,7.05777773578e-07,0,0,7.05777773578e-07,7.05777773578e-07,0,0,0.169044665012,0.169044665012,0,0,,,,,,,,,,,,,,,,,,,,
table_3_locality,A0_input,input,C0_uniform,uniform,D1,uniform_bbox,E0,403.0,384.0,1.0,none,3.4415e-05,3.2662e-05,-1.753e-06,-5.09370913846,2.99459351733,2.99459351733,0,0,41234.1377577,41234.1377577,0,0,41234.1377577,41234.1377577,0,0,1.33165368547e-06,1.33165368547e-06,0,0,1.33165368547e-06,1.33165368547e-06,0,0,0.180210918114,0.180210918114,0,0,,,,,,,,,,,,,,,,,,,,
table_3_locality,A0_input,input,C0_uniform,uniform,D1,uniform_bbox,E0,403.0,384.0,2.0,none,3.4235e-05,3.4476e-05,2.41e-07,0.703957937783,3.16545902781,3.16545902781,0,0,40912.2308937,40912.2308937,0,0,40912.2308937,40912.2308937,0,0,1.25946314711e-07,1.25946314711e-07,0,0,1.25946314711e-07,1.25946314711e-07,0,0,0.165322580645,0.165322580645,0,0,,,,,,,,,,,,,,,,,,,,
table_3_locality,A0_input,input,C0_uniform,uniform,D1,uniform_bbox,E0,403.0,384.0,3.0,none,3.4866e-05,3.4626e-05,-2.4e-07,-0.688349681638,2.93266969597,2.93266969597,0,0,31900.954058,31900.954058,0,0,31900.954058,31900.954058,0,0,8.96877053936e-08,8.96877053936e-08,0,0,8.96877053936e-08,8.96877053936e-08,0,0,0.174627791563,0.174627791563,0,0,,,,,,,,,,,,,,,,,,,,
table_3_locality,A0_input,input,C0_uniform,uniform,D1,uniform_bbox,E0,403.0,384.0,4.0,none,3.4825e-05,3.2401e-05,-2.424e-06,-6.96051687006,3.02832225443,3.02832225443,0,0,47102.0048485,47102.0048485,0,0,47102.0048485,47102.0048485,0,0,1.98182473979e-06,1.98182473979e-06,0,0,1.98182473979e-06,1.98182473979e-06,0,0,0.17617866005,0.17617866005,0,0,,,,,,,,,,,,,,,,,,,,
table_3_locality,A0_input,input,C0_uniform,uniform,D1,uniform_bbox,E1,269.0,256.0,0.0,none,2.3865e-05,2.3354e-05,-5.11e-07,-2.14121097842,8.84801625976,8.84801625976,0,0,918810.222587,918810.222587,0,0,918810.222587,918810.222587,0,0,7.75637237976e-06,7.75637237976e-06,0,0,7.75637237976e-06,7.75637237976e-06,0,0,0.224907063197,0.224907063197,0,0,,,,,,,,,,,,,,,,,,,,
table_3_locality,A0_input,input,C0_uniform,uniform,D1,uniform_bbox,E1,269.0,256.0,1.0,none,2.3785e-05,2.3645e-05,-1.4e-07,-0.588606264452,7.96605836455,7.96605836455,0,0,1872863.29854,1872863.29854,0,0,1872863.29854,1872863.29854,0,0,1.77736949929e-05,1.77736949929e-05,0,0,1.77736949929e-05,1.77736949929e-05,0,0,0.259758364312,0.259758364312,0,0,,,,,,,,,,,,,,,,,,,,
table_3_locality,A0_input,input,C0_uniform,uniform,D1,uniform_bbox,E1,269.0,256.0,2.0,none,3.0317e-05,2.1862e-05,-8.455e-06,-27.8886433354,7.94462962771,7.94462962771,0,0,773903.654948,773903.654948,0,0,773903.654948,773903.654948,0,0,7.94519687884e-06,7.94519687884e-06,0,0,7.94519687884e-06,7.94519687884e-06,0,0,0.234200743494,0.234200743494,0,0,,,,,,,,,,,,,,,,,,,,
table_3_locality,A0_input,input,C0_uniform,uniform,D1,uniform_bbox,E1,269.0,256.0,3.0,none,2.3925e-05,2.5078e-05,1.153e-06,4.81922675026,7.94094060841,7.94094060841,0,0,1110227.09691,1110227.09691,0,0,1110227.09691,1110227.09691,0,0,1.81640296316e-05,1.81640296316e-05,0,0,1.81640296316e-05,1.81640296316e-05,0,0,0.248141263941,0.248141263941,0,0,,,,,,,,,,,,,,,,,,,,
table_3_locality,A0_input,input,C0_uniform,uniform,D1,uniform_bbox,E1,269.0,256.0,4.0,none,2.3635e-05,2.3524e-05,-1.11e-07,-0.469642479374,8.09698106719,8.09698106719,0,0,1264691.42557,1264691.42557,0,0,1264691.42557,1264691.42557,0,0,3.12693253756e-05,3.12693253756e-05,0,0,3.12693253756e-05,3.12693253756e-05,0,0,0.234665427509,0.234665427509,0,0,,,,,,,,,,,,,,,,,,,,
table_3_locality,A0_input,input,C0_uniform,uniform,D1,uniform_bbox,E1,403.0,384.0,0.0,none,3.4074e-05,3.4054e-05,-2e-08,-0.0586957797734,9.26549989982,9.26549989982,0,0,2293710.20683,2293710.20683,0,0,2293710.20683,2293710.20683,0,0,7.75637237976e-06,7.75637237976e-06,0,0,7.75637237976e-06,7.75637237976e-06,0,0,0.177729528536,0.177729528536,0,0,,,,,,,,,,,,,,,,,,,,
table_3_locality,A0_input,input,C0_uniform,uniform,D1,uniform_bbox,E1,403.0,384.0,1.0,none,3.4215e-05,3.3614e-05,-6.01e-07,-1.75653952945,7.68431268915,7.68431268915,0,0,1873713.35986,1873713.35986,0,0,1873713.35986,1873713.35986,0,0,1.77736949929e-05,1.77736949929e-05,0,0,1.77736949929e-05,1.77736949929e-05,0,0,0.187655086849,0.187655086849,0,0,,,,,,,,,,,,,,,,,,,,
table_3_locality,A0_input,input,C0_uniform,uniform,D1,uniform_bbox,E1,403.0,384.0,2.0,none,3.4405e-05,3.179e-05,-2.615e-06,-7.60063944194,8.23883263293,8.23883263293,0,0,840342.238109,840342.238109,0,0,840342.238109,840342.238109,0,0,3.10566928373e-06,3.10566928373e-06,0,0,3.10566928373e-06,3.10566928373e-06,0,0,0.172146401985,0.172146401985,0,0,,,,,,,,,,,,,,,,,,,,
table_3_locality,A0_input,input,C0_uniform,uniform,D1,uniform_bbox,E1,403.0,384.0,3.0,none,5.5916e-05,3.2261e-05,-2.3655e-05,-42.3045282209,7.95025349787,7.95025349787,0,0,1113747.88657,1113747.88657,0,0,1113747.88657,1113747.88657,0,0,1.54104884626e-06,1.54104884626e-06,0,0,1.54104884626e-06,1.54104884626e-06,0,0,0.169044665012,0.169044665012,0,0,,,,,,,,,,,,,,,,,,,,
table_3_locality,A0_input,input,C0_uniform,uniform,D1,uniform_bbox,E1,403.0,384.0,4.0,none,3.3032e-05,3.4195e-05,1.163e-06,3.52082828772,8.42589633575,8.42589633575,0,0,2563564.81554,2563564.81554,0,0,2563564.81554,2563564.81554,0,0,3.75615672111e-06,3.75615672111e-06,0,0,3.75615672111e-06,3.75615672111e-06,0,0,0.186724565757,0.186724565757,0,0,,,,,,,,,,,,,,,,,,,,
table_3_locality,A0_input,input,C0_uniform,uniform,D1,uniform_bbox,E2,269.0,256.0,0.0,none,2.2923e-05,2.9195e-05,6.272e-06,27.3611656415,16.5943146498,16.5943146498,0,0,6599367.99404,6599367.99404,0,0,6599367.99404,6599367.99404,0,0,8.27887596217e-06,8.27887596217e-06,0,0,8.27887596217e-06,8.27887596217e-06,0,0,0.227695167286,0.227695167286,0,0,,,,,,,,,,,,,,,,,,,,
table_3_locality,A0_input,input,C0_uniform,uniform,D1,uniform_bbox,E2,269.0,256.0,1.0,none,2.2393e-05,2.1932e-05,-4.61e-07,-2.05867905149,14.8138079007,14.8138079007,0,0,14669791.7765,14669791.7765,0,0,14669791.7765,14669791.7765,0,0,9.76916908891e-05,9.76916908891e-05,0,0,9.76916908891e-05,9.76916908891e-05,0,0,0.266728624535,0.266728624535,0,0,,,,,,,,,,,,,,,,,,,,
table_3_locality,A0_input,input,C0_uniform,uniform,D1,uniform_bbox,E2,269.0,256.0,2.0,none,2.3604e-05,2.2633e-05,-9.71e-07,-4.11370954076,14.8955150027,14.8955150027,0,0,5562856.16664,5562856.16664,0,0,5562856.16664,5562856.16664,0,0,3.6247591401e-05,3.6247591401e-05,0,0,3.6247591401e-05,3.6247591401e-05,0,0,0.234665427509,0.234665427509,0,0,,,,,,,,,,,,,,,,,,,,
table_3_locality,A0_input,input,C0_uniform,uniform,D1,uniform_bbox,E2,269.0,256.0,3.0,none,2.3444e-05,2.3435e-05,-9e-09,-0.0383893533527,15.0096523133,15.0096523133,0,0,8600664.53418,8600664.53418,0,0,8600664.53418,8600664.53418,0,0,3.0820154243e-05,3.0820154243e-05,0,0,3.0820154243e-05,3.0820154243e-05,0,0,0.252788104089,0.252788104089,0,0,,,,,,,,,,,,,,,,,,,,
table_3_locality,A0_input,input,C0_uniform,uniform,D1,uniform_bbox,E2,269.0,256.0,4.0,none,2.3394e-05,2.3565e-05,1.71e-07,0.730956655553,15.2009151453,15.2009151453,0,0,9554285.75044,9554285.75044,0,0,9554285.75044,9554285.75044,0,0,3.18766691526e-05,3.18766691526e-05,0,0,3.18766691526e-05,3.18766691526e-05,0,0,0.245817843866,0.245817843866,0,0,,,,,,,,,,,,,,,,,,,,
table_3_locality,A0_input,input,C0_uniform,uniform,D1,uniform_bbox,E2,403.0,384.0,0.0,none,3.4074e-05,3.8593e-05,4.519e-06,13.2623114398,17.7227753945,17.7227753945,0,0,17730593.0117,17730593.0117,0,0,17730593.0117,17730593.0117,0,0,8.27887596217e-06,8.27887596217e-06,0,0,8.27887596217e-06,8.27887596217e-06,0,0,0.173697270471,0.173697270471,0,0,,,,,,,,,,,,,,,,,,,,
table_3_locality,A0_input,input,C0_uniform,uniform,D1,uniform_bbox,E2,403.0,384.0,1.0,none,3.3814e-05,3.4355e-05,5.41e-07,1.59992902348,14.2186792108,14.2186792108,0,0,14672459.6619,14672459.6619,0,0,14672459.6619,14672459.6619,0,0,4.87772729314e-05,4.87772729314e-05,0,0,4.87772729314e-05,4.87772729314e-05,0,0,0.187344913151,0.187344913151,0,0,,,,,,,,,,,,,,,,,,,,
table_3_locality,A0_input,input,C0_uniform,uniform,D1,uniform_bbox,E2,403.0,384.0,2.0,none,3.4284e-05,5.5535e-05,2.1251e-05,61.9851825925,15.4652035324,15.4652035324,0,0,5989683.54151,5989683.54151,0,0,5989683.54151,5989683.54151,0,0,9.57890856294e-06,9.57890856294e-06,0,0,9.57890856294e-06,9.57890856294e-06,0,0,0.173697270471,0.173697270471,0,0,,,,,,,,,,,,,,,,,,,,
table_3_locality,A0_input,input,C0_uniform,uniform,D1,uniform_bbox,E2,403.0,384.0,3.0,none,5.5645e-05,3.3443e-05,-2.2202e-05,-39.8993620271,15.0493665928,15.0493665928,0,0,8607754.5653,8607754.5653,0,0,8607754.5653,8607754.5653,0,0,6.10410897348e-06,6.10410897348e-06,0,0,6.10410897348e-06,6.10410897348e-06,0,0,0.182382133995,0.182382133995,0,0,,,,,,,,,,,,,,,,,,,,
table_3_locality,A0_input,input,C0_uniform,uniform,D1,uniform_bbox,E2,403.0,384.0,4.0,none,3.3904e-05,5.6127e-05,2.2223e-05,65.5468381312,16.0509319435,16.0509319435,0,0,20514539.7992,20514539.7992,0,0,20514539.7992,20514539.7992,0,0,4.43702103304e-06,4.43702103304e-06,0,0,4.43702103304e-06,4.43702103304e-06,0,0,0.183622828784,0.183622828784,0,0,,,,,,,,,,,,,,,,,,,,
table_3_locality,A0_input,input,C0_uniform,uniform,D1,uniform_bbox,E5,269.0,256.0,0.0,none,2.3344e-05,2.1761e-05,-1.583e-06,-6.78118574366,1.63575304628,1.63575304628,0,0,807.472458829,807.472458829,0,0,807.472458829,807.472458829,0,0,5.76164790826e-07,5.76164790826e-07,0,0,5.76164790826e-07,5.76164790826e-07,0,0,0.148234200743,0.148234200743,0,0,,,,,,,,,,,,,,,,,,,,
table_3_locality,A0_input,input,C0_uniform,uniform,D1,uniform_bbox,E5,269.0,256.0,1.0,none,2.3414e-05,2.3504e-05,9e-08,0.384385410438,1.59427872924,1.59427872924,0,0,958.448041775,958.448041775,0,0,958.448041775,958.448041775,0,0,5.68378421443e-07,5.68378421443e-07,0,0,5.68378421443e-07,5.68378421443e-07,0,0,0.14219330855,0.14219330855,0,0,,,,,,,,,,,,,,,,,,,,
table_3_locality,A0_input,input,C0_uniform,uniform,D1,uniform_bbox,E5,269.0,256.0,2.0,none,2.3324e-05,2.2552e-05,-7.72e-07,-3.30989538673,1.60680427845,1.60680427845,0,0,1127.86791522,1127.86791522,0,0,1127.86791522,1127.86791522,0,0,7.52606374057e-07,7.52606374057e-07,0,0,7.52606374057e-07,7.52606374057e-07,0,0,0.145910780669,0.145910780669,0,0,,,,,,,,,,,,,,,,,,,,
table_3_locality,A0_input,input,C0_uniform,uniform,D1,uniform_bbox,E5,269.0,256.0,3.0,none,2.3284e-05,2.2472e-05,-8.12e-07,-3.48737330356,1.57716660436,1.57716660436,0,0,1253.32017169,1253.32017169,0,0,1253.32017169,1253.32017169,0,0,5.69020583454e-07,5.69020583454e-07,0,0,5.69020583454e-07,5.69020583454e-07,0,0,0.156133828996,0.156133828996,0,0,,,,,,,,,,,,,,,,,,,,
table_3_locality,A0_input,input,C0_uniform,uniform,D1,uniform_bbox,E5,269.0,256.0,4.0,none,3.7921e-05,2.3324e-05,-1.4597e-05,-38.4931831966,1.58935655471,1.58935655471,0,0,1699.98187834,1699.98187834,0,0,1699.98187834,1699.98187834,0,0,5.95173000569e-07,5.95173000569e-07,0,0,5.95173000569e-07,5.95173000569e-07,0,0,0.147304832714,0.147304832714,0,0,,,,,,,,,,,,,,,,,,,,
table_3_locality,A0_input,input,C0_uniform,uniform,D1,uniform_bbox,E5,403.0,384.0,0.0,none,3.3934e-05,3.3033e-05,-9.01e-07,-2.65515412271,1.60258389912,1.60258389912,0,0,807.948212833,807.948212833,0,0,807.948212833,807.948212833,0,0,1.18584621512e-07,1.18584621512e-07,0,0,1.18584621512e-07,1.18584621512e-07,0,0,0.0514888337469,0.0514888337469,0,0,,,,,,,,,,,,,,,,,,,,
table_3_locality,A0_input,input,C0_uniform,uniform,D1,uniform_bbox,E5,403.0,384.0,1.0,none,3.2872e-05,3.4745e-05,1.873e-06,5.6978583597,1.57578909532,1.57578909532,0,0,967.849376088,967.849376088,0,0,967.849376088,967.849376088,0,0,8.76936189774e-08,8.76936189774e-08,0,0,8.76936189774e-08,8.76936189774e-08,0,0,0.0499379652605,0.0499379652605,0,0,,,,,,,,,,,,,,,,,,,,
table_3_locality,A0_input,input,C0_uniform,uniform,D1,uniform_bbox,E5,403.0,384.0,2.0,none,3.3914e-05,3.4385e-05,4.71e-07,1.38880698237,1.61208611692,1.61208611692,0,0,1127.88176358,1127.88176358,0,0,1127.88176358,1127.88176358,0,0,1.26688173507e-07,1.26688173507e-07,0,0,1.26688173507e-07,1.26688173507e-07,0,0,0.0555210918114,0.0555210918114,0,0,,,,,,,,,,,,,,,,,,,,
table_3_locality,A0_input,input,C0_uniform,uniform,D1,uniform_bbox,E5,403.0,384.0,3.0,none,4.7861e-05,4.3192e-05,-4.669e-06,-9.75533315225,1.5629650024,1.5629650024,0,0,1256.85468457,1256.85468457,0,0,1256.85468457,1256.85468457,0,0,8.1166447844e-08,8.1166447844e-08,0,0,8.1166447844e-08,8.1166447844e-08,0,0,0.0552109181141,0.0552109181141,0,0,,,,,,,,,,,,,,,,,,,,
table_3_locality,A0_input,input,C0_uniform,uniform,D1,uniform_bbox,E5,403.0,384.0,4.0,none,5.5255e-05,3.3303e-05,-2.1952e-05,-39.7285313546,1.59813973501,1.59813973501,0,0,1700.42183176,1700.42183176,0,0,1700.42183176,1700.42183176,0,0,8.10171847716e-08,8.10171847716e-08,0,0,8.10171847716e-08,8.10171847716e-08,0,0,0.052729528536,0.052729528536,0,0,,,,,,,,,,,,,,,,,,,,
table_3_locality,A0_input,input,C0_uniform,uniform,D1,uniform_bbox,E6,269.0,256.0,0.0,none,3.8162e-05,2.9335e-05,-8.827e-06,-23.1303390808,2.05550061161,2.05550061161,0,0,1761.78823563,1761.78823563,0,0,1761.78823563,1761.78823563,0,0,2.0236032329e-06,2.0236032329e-06,0,0,2.0236032329e-06,2.0236032329e-06,0,0,0.17936802974,0.17936802974,0,0,,,,,,,,,,,,,,,,,,,,
table_3_locality,A0_input,input,C0_uniform,uniform,D1,uniform_bbox,E6,269.0,256.0,1.0,none,2.3435e-05,2.3445e-05,1e-08,0.0426712182633,2.0066481157,2.0066481157,0,0,2019.64404274,2019.64404274,0,0,2019.64404274,2019.64404274,0,0,2.89736743165e-06,2.89736743165e-06,0,0,2.89736743165e-06,2.89736743165e-06,0,0,0.17843866171,0.17843866171,0,0,,,,,,,,,,,,,,,,,,,,
table_3_locality,A0_input,input,C0_uniform,uniform,D1,uniform_bbox,E6,269.0,256.0,2.0,none,2.3444e-05,2.3364e-05,-8e-08,-0.341238696468,2.02612397859,2.02612397859,0,0,2437.14211286,2437.14211286,0,0,2437.14211286,2437.14211286,0,0,2.89736743165e-06,2.89736743165e-06,0,0,2.89736743165e-06,2.89736743165e-06,0,0,0.17843866171,0.17843866171,0,0,,,,,,,,,,,,,,,,,,,,
table_3_locality,A0_input,input,C0_uniform,uniform,D1,uniform_bbox,E6,269.0,256.0,3.0,none,2.1691e-05,2.9196e-05,7.505e-06,34.5996035222,1.98481605097,1.98481605097,0,0,2709.8304486,2709.8304486,0,0,2709.8304486,2709.8304486,0,0,2.89736743165e-06,2.89736743165e-06,0,0,2.89736743165e-06,2.89736743165e-06,0,0,0.188197026022,0.188197026022,0,0,,,,,,,,,,,,,,,,,,,,
table_3_locality,A0_input,input,C0_uniform,uniform,D1,uniform_bbox,E6,269.0,256.0,4.0,none,2.3454e-05,2.9336e-05,5.882e-06,25.0788778034,2.00069773658,2.00069773658,0,0,3657.8246754,3657.8246754,0,0,3657.8246754,3657.8246754,0,0,2.89736743165e-06,2.89736743165e-06,0,0,2.89736743165e-06,2.89736743165e-06,0,0,0.179832713755,0.179832713755,0,0,,,,,,,,,,,,,,,,,,,,
table_3_locality,A0_input,input,C0_uniform,uniform,D1,uniform_bbox,E6,403.0,384.0,0.0,none,3.4285e-05,3.3563e-05,-7.22e-07,-2.10587720578,2.01265275223,2.01265275223,0,0,1768.05317898,1768.05317898,0,0,1768.05317898,1768.05317898,0,0,5.37008432196e-07,5.37008432196e-07,0,0,5.37008432196e-07,5.37008432196e-07,0,0,0.0961538461538,0.0961538461538,0,0,,,,,,,,,,,,,,,,,,,,
table_3_locality,A0_input,input,C0_uniform,uniform,D1,uniform_bbox,E6,403.0,384.0,1.0,none,3.4345e-05,3.4515e-05,1.7e-07,0.494977434852,1.98032570428,1.98032570428,0,0,2049.95390222,2049.95390222,0,0,2049.95390222,2049.95390222,0,0,5.37008432196e-07,5.37008432196e-07,0,0,5.37008432196e-07,5.37008432196e-07,0,0,0.0983250620347,0.0983250620347,0,0,,,,,,,,,,,,,,,,,,,,
